viajes,max_temperature_c,mean_temperature_c,min_temperature_c,max_dew_point_c,mean_dew_point_c,min_dew_point_c,max_humidity,mean_humidity,min_humidity,max_sea_level_pressure_cm,mean_sea_level_pressure_cm,min_sea_level_pressure_cm,max_visibility_km,mean_visibility_km,min_visibility_km,max_wind_Speed_kmh,mean_wind_speed_kmh,max_gust_speed_kmh,precipitation_cm,cloud_cover,wind_dir_degrees,Fog,Fog-Rain,Normal,Rain,Rain-Thunderstorm,date,business_day,holiday,year,month,weekday
556,23.8888888889,19.4444444444,15.0,15.0,13.8888888889,12.7777777778,84.0,71.0,57.0,75.8698,75.7682,75.6412,16.0934,16.0934,14.48406,35.40548,12.87472,33.0,0.0,4.0,306.0,0,0,1,0,0,2014-09-13,0,0,2014,9,5
435,23.3333333333,19.4444444444,15.5555555556,13.8888888889,13.3333333333,12.7777777778,84.0,69.0,53.0,75.8698,75.7936,75.7174,16.0934,16.0934,14.48406,28.96812,12.87472,28.0,0.0,2.0,295.0,0,0,1,0,0,2014-09-14,0,0,2014,9,6
1516,25.0,21.1111111111,16.6666666667,14.4444444444,13.3333333333,11.6666666667,84.0,64.0,43.0,76.0476,75.946,75.819,16.0934,16.0934,16.0934,28.96812,14.48406,49.0,0.0,3.0,281.0,0,0,1,0,0,2014-09-15,1,0,2014,9,0
1438,25.5555555556,20.0,14.4444444444,15.5555555556,13.8888888889,12.2222222222,87.0,67.0,47.0,76.073,75.9206,75.7174,16.0934,16.0934,12.87472,28.96812,11.26538,21.0,0.0,4.0,276.0,0,0,1,0,0,2014-09-16,1,0,2014,9,1
1429,25.0,20.5555555556,16.1111111111,17.7777777778,14.4444444444,12.7777777778,84.0,67.0,50.0,75.7682,75.692,75.565,16.0934,16.0934,14.48406,33.79614,14.48406,29.0,0.0,5.0,267.0,0,0,0,1,0,2014-09-17,1,0,2014,9,2
1186,25.5555555556,21.1111111111,16.1111111111,18.3333333333,16.6666666667,14.4444444444,87.0,71.0,54.0,75.946,75.7936,75.6412,16.0934,16.0934,9.65604,32.1868,14.48406,29.0,0.0,5.0,242.0,0,0,0,1,0,2014-09-18,1,0,2014,9,3
1245,22.7777777778,18.8888888889,15.0,16.1111111111,15.5555555556,15.0,93.0,79.0,64.0,76.0222,75.946,75.8444,16.0934,16.0934,12.87472,37.01482,11.26538,31.0,0.0,5.0,295.0,0,0,1,0,0,2014-09-19,1,0,2014,9,4
427,21.6666666667,19.4444444444,17.2222222222,15.5555555556,15.0,13.8888888889,90.0,79.0,68.0,76.073,75.9968,75.9206,16.0934,16.0934,16.0934,32.1868,14.48406,23.0,0.0,6.0,296.0,0,0,1,0,0,2014-09-20,0,0,2014,9,5
313,20.5555555556,19.4444444444,17.7777777778,15.0,14.4444444444,13.8888888889,78.0,72.0,66.0,76.2508,76.1746,76.0476,16.0934,16.0934,16.0934,35.40548,17.70274,28.0,0.0,8.0,269.0,0,0,1,0,0,2014-09-21,0,0,2014,9,6
1353,23.8888888889,20.5555555556,17.2222222222,14.4444444444,13.8888888889,12.7777777778,78.0,66.0,53.0,76.3016,76.2,76.0984,16.0934,16.0934,16.0934,28.96812,14.48406,21.0,0.0,4.0,277.0,0,0,1,0,0,2014-09-22,1,0,2014,9,0
1362,23.8888888889,20.5555555556,17.2222222222,17.2222222222,15.0,13.8888888889,87.0,76.0,64.0,76.2508,76.1238,76.0222,16.0934,16.0934,11.26538,28.96812,12.87472,23.0,0.0,5.0,276.0,0,0,0,1,0,2014-09-23,1,0,2014,9,1
1301,25.0,21.6666666667,18.3333333333,17.2222222222,16.6666666667,15.5555555556,87.0,74.0,60.0,76.1238,76.0476,75.9206,16.0934,14.48406,8.0467,32.1868,14.48406,26.0,0.0254,6.0,267.0,0,0,0,1,0,2014-09-24,1,0,2014,9,2
1177,22.2222222222,18.3333333333,14.4444444444,15.0,13.8888888889,13.3333333333,100.0,79.0,57.0,76.2508,76.0984,75.9714,16.0934,12.87472,3.21868,33.79614,9.65604,24.0,1.0922,6.0,288.0,0,0,0,1,0,2014-09-25,1,0,2014,9,3
1242,22.7777777778,19.4444444444,15.5555555556,15.0,13.8888888889,12.2222222222,90.0,72.0,53.0,76.2254,76.0984,75.946,16.0934,16.0934,16.0934,40.2335,14.48406,29.0,0.0,4.0,290.0,0,0,1,0,0,2014-09-26,1,0,2014,9,4
464,21.6666666667,17.2222222222,12.7777777778,15.0,13.3333333333,11.1111111111,93.0,75.0,57.0,76.0476,75.9206,75.7936,16.0934,16.0934,16.0934,28.96812,14.48406,24.0,0.0,3.0,248.0,0,0,1,0,0,2014-09-27,0,0,2014,9,5
376,22.2222222222,19.4444444444,16.1111111111,13.8888888889,13.3333333333,12.7777777778,84.0,73.0,61.0,76.0984,75.9206,75.7682,16.0934,16.0934,16.0934,24.1401,11.26538,17.0,0.0,6.0,219.0,0,0,1,0,0,2014-09-28,0,0,2014,9,6
1335,20.5555555556,17.2222222222,13.8888888889,13.8888888889,13.3333333333,12.7777777778,90.0,77.0,63.0,76.327,76.1746,76.0984,16.0934,16.0934,12.87472,32.1868,12.87472,28.0,0.0,5.0,278.0,0,0,1,0,0,2014-09-29,1,0,2014,9,0
1304,22.7777777778,18.3333333333,13.8888888889,14.4444444444,13.8888888889,12.2222222222,90.0,74.0,57.0,76.327,76.073,75.819,16.0934,16.0934,14.48406,25.74944,11.26538,18.0,0.0,4.0,253.0,0,0,1,0,0,2014-09-30,1,0,2014,9,1
1393,28.3333333333,20.0,11.6666666667,15.5555555556,10.5555555556,4.44444444444,93.0,58.0,22.0,76.1492,75.946,75.819,16.0934,16.0934,12.87472,24.1401,6.43736,31.0,0.0,1.0,283.0,0,0,1,0,0,2014-10-01,1,0,2014,10,2
1452,30.5555555556,21.1111111111,11.1111111111,16.1111111111,8.88888888889,5.55555555556,72.0,51.0,29.0,76.3016,76.1746,76.0476,16.0934,16.0934,14.48406,22.53076,9.65604,18.0,0.0,0.0,309.0,0,0,1,0,0,2014-10-02,1,0,2014,10,3
1194,31.6666666667,22.2222222222,12.7777777778,15.0,9.44444444444,5.55555555556,72.0,47.0,21.0,76.454,76.3016,76.1746,16.0934,16.0934,16.0934,24.1401,8.0467,20.0,0.0,0.0,289.0,0,0,1,0,0,2014-10-03,1,0,2014,10,4
418,33.3333333333,23.3333333333,12.7777777778,12.7777777778,7.77777777778,4.44444444444,73.0,46.0,19.0,76.3016,76.1746,75.9968,16.0934,16.0934,16.0934,22.53076,6.43736,17.0,0.0,1.0,323.0,0,0,1,0,0,2014-10-04,0,0,2014,10,5
324,31.1111111111,21.6666666667,11.6666666667,13.8888888889,11.1111111111,7.22222222222,84.0,55.0,26.0,76.1238,75.9968,75.8698,16.0934,16.0934,16.0934,24.1401,8.0467,35.0,0.0,1.0,317.0,0,0,1,0,0,2014-10-05,0,0,2014,10,6
1169,28.3333333333,20.0,11.1111111111,15.5555555556,12.7777777778,10.0,93.0,65.0,36.0,76.0476,75.946,75.7936,16.0934,16.0934,11.26538,24.1401,9.65604,62.0,0.0,1.0,298.0,1,0,0,0,0,2014-10-06,1,0,2014,10,0
1293,22.7777777778,16.6666666667,10.5555555556,14.4444444444,12.2222222222,10.0,96.0,77.0,57.0,76.073,75.946,75.8444,16.0934,14.48406,3.21868,28.96812,11.26538,21.0,0.0,2.0,296.0,1,0,0,0,0,2014-10-07,1,0,2014,10,1
1367,23.8888888889,17.7777777778,11.1111111111,15.0,12.7777777778,10.5555555556,93.0,73.0,53.0,76.0222,75.9206,75.819,16.0934,14.48406,11.26538,25.74944,8.0467,17.0,0.0,1.0,310.0,0,0,1,0,0,2014-10-08,1,0,2014,10,2
1306,18.8888888889,16.6666666667,13.8888888889,13.3333333333,12.7777777778,11.6666666667,93.0,80.0,67.0,76.2254,76.0984,75.9968,16.0934,16.0934,16.0934,27.35878,14.48406,20.0,0.0,4.0,288.0,0,0,1,0,0,2014-10-09,1,0,2014,10,3
1299,18.8888888889,16.1111111111,13.3333333333,12.7777777778,12.2222222222,11.1111111111,93.0,80.0,67.0,76.4032,76.2762,76.2,16.0934,16.0934,16.0934,28.96812,14.48406,28.0,0.0,6.0,273.0,0,0,1,0,0,2014-10-10,1,0,2014,10,4
552,22.7777777778,17.7777777778,12.7777777778,13.8888888889,12.2222222222,11.1111111111,93.0,71.0,49.0,76.4032,76.2508,76.1238,16.0934,16.0934,14.48406,20.92142,9.65604,15.0,0.0,4.0,265.0,0,0,1,0,0,2014-10-11,0,0,2014,10,5
447,30.0,20.5555555556,10.5555555556,16.6666666667,10.5555555556,-0.555555555556,93.0,53.0,13.0,76.1746,76.073,75.9206,16.0934,16.0934,16.0934,20.92142,6.43736,18.0,0.0,0.0,284.0,0,0,1,0,0,2014-10-12,0,0,2014,10,6
1261,28.3333333333,19.4444444444,10.0,13.3333333333,7.77777777778,1.11111111111,87.0,53.0,19.0,76.1238,76.0222,75.9714,16.0934,16.0934,12.87472,27.35878,9.65604,33.0,0.0,1.0,347.0,0,0,1,0,0,2014-10-13,0,1,2014,10,0
1496,22.2222222222,18.3333333333,14.4444444444,13.8888888889,12.7777777778,12.2222222222,87.0,70.0,53.0,76.073,75.9206,75.7682,16.0934,16.0934,12.87472,41.84284,14.48406,32.0,0.0,6.0,206.0,0,0,1,0,0,2014-10-14,1,0,2014,10,1
1384,21.6666666667,17.2222222222,12.2222222222,13.8888888889,12.7777777778,11.6666666667,86.0,72.0,57.0,76.3016,76.1238,75.8444,16.0934,16.0934,14.48406,33.79614,12.87472,28.0,0.0,6.0,225.0,0,0,0,1,0,2014-10-15,1,0,2014,10,2
1462,21.6666666667,16.1111111111,10.5555555556,13.3333333333,10.5555555556,7.22222222222,93.0,68.0,42.0,76.327,76.1746,76.073,16.0934,16.0934,16.0934,28.96812,9.65604,22.0,0.0,5.0,313.0,0,0,1,0,0,2014-10-16,1,0,2014,10,3
1257,22.7777777778,16.6666666667,10.5555555556,13.8888888889,10.0,8.33333333333,89.0,65.0,41.0,76.1492,76.073,75.9968,16.0934,16.0934,16.0934,19.31208,6.43736,17.0,0.0,5.0,142.0,0,0,1,0,0,2014-10-17,1,0,2014,10,4
474,23.8888888889,18.3333333333,12.2222222222,14.4444444444,12.2222222222,9.44444444444,84.0,64.0,43.0,76.2,76.0476,75.8952,16.0934,16.0934,16.0934,27.35878,9.65604,28.0,0.0,2.0,285.0,0,0,1,0,0,2014-10-18,0,0,2014,10,5
418,21.6666666667,17.2222222222,12.7777777778,16.1111111111,13.8888888889,11.1111111111,93.0,80.0,66.0,76.0222,75.946,75.8698,16.0934,16.0934,14.48406,32.1868,11.26538,22.0,0.0,3.0,300.0,0,0,1,0,0,2014-10-19,0,0,2014,10,6
1266,21.1111111111,16.6666666667,12.2222222222,15.0,12.7777777778,10.5555555556,78.0,68.0,57.0,76.3524,76.1238,75.9714,16.0934,14.48406,3.21868,28.96812,14.48406,22.0,0.0254,5.0,250.0,0,0,0,1,0,2014-10-20,1,0,2014,10,0
1410,21.1111111111,15.5555555556,9.44444444444,11.6666666667,9.44444444444,6.11111111111,83.0,60.0,37.0,76.4794,76.3524,76.2508,16.0934,16.0934,16.0934,32.1868,11.26538,36.0,0.0,1.0,307.0,0,0,1,0,0,2014-10-21,1,0,2014,10,1
1319,21.6666666667,15.5555555556,9.44444444444,13.8888888889,11.1111111111,7.77777777778,86.0,72.0,57.0,76.4286,76.327,76.2508,16.0934,16.0934,16.0934,24.1401,8.0467,17.0,0.0,4.0,281.0,0,0,1,0,0,2014-10-22,1,0,2014,10,2
1389,22.2222222222,17.7777777778,12.7777777778,15.0,13.3333333333,11.6666666667,93.0,75.0,57.0,76.4032,76.2508,76.1238,16.0934,16.0934,16.0934,22.53076,6.43736,15.0,0.0254,5.0,302.0,1,0,0,0,0,2014-10-23,1,0,2014,10,3
1427,21.6666666667,17.7777777778,13.3333333333,13.8888888889,12.2222222222,10.0,83.0,71.0,59.0,76.1492,76.0476,75.9206,16.0934,16.0934,16.0934,28.96812,14.48406,26.0,0.0,2.0,184.0,0,0,1,0,0,2014-10-24,1,0,2014,10,4
406,21.1111111111,18.3333333333,15.5555555556,15.0,13.3333333333,12.2222222222,90.0,76.0,61.0,76.5556,76.2508,75.9206,16.0934,16.0934,6.43736,40.2335,20.92142,30.0,0.5842,6.0,208.0,0,0,0,1,0,2014-10-25,0,0,2014,10,5
470,20.5555555556,15.5555555556,10.0,12.7777777778,9.44444444444,6.11111111111,93.0,66.0,39.0,76.6572,76.5048,76.3524,16.0934,16.0934,16.0934,28.96812,11.26538,21.0,0.0,1.0,324.0,0,0,1,0,0,2014-10-26,0,0,2014,10,6
1393,19.4444444444,13.8888888889,8.33333333333,11.1111111111,8.88888888889,5.55555555556,86.0,69.0,52.0,76.4032,76.327,76.2254,16.0934,16.0934,16.0934,19.31208,6.43736,14.0,0.0,2.0,300.0,0,0,1,0,0,2014-10-27,1,0,2014,10,0
1419,21.6666666667,15.5555555556,8.88888888889,12.7777777778,10.0,7.22222222222,93.0,70.0,47.0,76.5302,76.4286,76.3524,16.0934,16.0934,16.0934,24.1401,9.65604,17.0,0.0,1.0,325.0,1,0,0,0,0,2014-10-28,1,0,2014,10,1
1496,25.0,17.7777777778,10.0,14.4444444444,11.6666666667,9.44444444444,89.0,63.0,36.0,76.5048,76.3524,76.1492,16.0934,16.0934,16.0934,24.1401,6.43736,17.0,0.0,1.0,285.0,0,0,1,0,0,2014-10-29,1,0,2014,10,2
1411,21.6666666667,17.2222222222,12.2222222222,13.8888888889,11.6666666667,8.33333333333,84.0,74.0,63.0,76.0984,75.9968,75.9206,16.0934,16.0934,16.0934,25.74944,9.65604,26.0,0.0,5.0,270.0,0,0,1,0,0,2014-10-30,1,0,2014,10,3
848,17.7777777778,16.1111111111,13.8888888889,14.4444444444,12.2222222222,9.44444444444,87.0,80.0,72.0,75.9714,75.7936,75.5142,16.0934,12.87472,3.21868,28.96812,12.87472,24.0,0.8128,8.0,224.0,0,0,0,1,0,2014-10-31,1,0,2014,10,4
395,17.7777777778,13.3333333333,8.88888888889,10.5555555556,8.88888888889,6.66666666667,83.0,72.0,60.0,76.3016,75.946,75.565,16.0934,16.0934,16.0934,35.40548,14.48406,24.0,0.0,4.0,270.0,0,0,1,0,0,2014-11-01,0,0,2014,11,5
372,18.8888888889,12.7777777778,6.66666666667,10.0,7.22222222222,5.55555555556,93.0,71.0,48.0,76.6318,76.5302,76.327,16.0934,16.0934,16.0934,33.79614,6.43736,24.0,0.0,1.0,281.0,0,0,1,0,0,2014-11-02,0,0,2014,11,6
1347,18.8888888889,12.7777777778,6.66666666667,11.1111111111,7.77777777778,4.44444444444,86.0,63.0,40.0,76.8858,76.7588,76.6318,16.0934,16.0934,16.0934,24.1401,8.0467,16.0,0.0,4.0,281.0,0,0,1,0,0,2014-11-03,1,0,2014,11,0
1302,20.5555555556,14.4444444444,7.77777777778,12.2222222222,9.44444444444,6.66666666667,93.0,68.0,42.0,77.0382,76.8858,76.7842,16.0934,16.0934,11.26538,19.31208,6.43736,14.0,0.0,2.0,297.0,1,0,0,0,0,2014-11-04,1,0,2014,11,1
1382,22.2222222222,15.5555555556,8.88888888889,12.2222222222,9.44444444444,6.11111111111,77.0,61.0,44.0,76.7842,76.581,76.4032,16.0934,16.0934,16.0934,11.26538,4.82802,8.0,0.0,2.0,202.0,0,0,1,0,0,2014-11-05,1,0,2014,11,2
1410,22.2222222222,16.1111111111,10.0,13.3333333333,11.1111111111,7.77777777778,93.0,69.0,44.0,76.7588,76.6826,76.5556,16.0934,16.0934,11.26538,20.92142,6.43736,15.0,0.0,3.0,295.0,0,0,1,0,0,2014-11-06,1,0,2014,11,3
1301,21.1111111111,15.5555555556,10.0,14.4444444444,12.2222222222,8.88888888889,100.0,81.0,61.0,76.8096,76.6572,76.454,16.0934,8.0467,0.0,20.92142,6.43736,15.0,0.0254,3.0,332.0,1,0,0,0,0,2014-11-07,1,0,2014,11,4
512,22.2222222222,16.1111111111,10.0,15.0,11.6666666667,8.88888888889,100.0,79.0,57.0,76.5302,76.4032,76.2254,16.0934,11.26538,0.0,12.87472,3.21868,20.0,0.0,3.0,265.0,1,0,0,0,0,2014-11-08,0,0,2014,11,5
377,21.1111111111,15.0,8.88888888889,13.8888888889,11.6666666667,7.77777777778,100.0,81.0,61.0,76.2508,75.9968,75.7682,16.0934,16.0934,9.65604,24.1401,6.43736,17.0,0.0,1.0,299.0,1,0,0,0,0,2014-11-09,0,0,2014,11,6
1304,18.3333333333,13.3333333333,8.33333333333,13.8888888889,11.1111111111,7.77777777778,100.0,86.0,72.0,75.8444,75.7682,75.692,16.0934,8.0467,0.0,25.74944,8.0467,18.0,0.0254,3.0,316.0,1,0,0,0,0,2014-11-10,1,0,2014,11,0
1213,18.8888888889,16.6666666667,14.4444444444,12.2222222222,9.44444444444,8.33333333333,80.0,68.0,56.0,76.1492,75.9968,75.8444,16.0934,16.0934,16.0934,24.1401,14.48406,21.0,0.0,7.0,233.0,0,0,1,0,0,2014-11-11,0,1,2014,11,1
1363,18.8888888889,16.1111111111,13.3333333333,9.44444444444,7.77777777778,6.66666666667,64.0,56.0,48.0,76.3016,76.1746,76.1238,16.0934,16.0934,6.43736,16.0934,6.43736,16.0,0.2794,7.0,258.0,0,0,0,1,0,2014-11-12,1,0,2014,11,2
1133,17.7777777778,15.5555555556,12.7777777778,15.0,13.3333333333,10.0,93.0,86.0,78.0,76.4032,76.2254,76.0222,16.0934,11.26538,1.60934,27.35878,11.26538,22.0,0.508,7.0,211.0,0,0,0,1,0,2014-11-13,1,0,2014,11,3
1210,18.3333333333,13.8888888889,9.44444444444,14.4444444444,11.6666666667,9.44444444444,96.0,82.0,67.0,76.5048,76.4286,76.3778,16.0934,14.48406,6.43736,25.74944,9.65604,20.0,0.0,4.0,273.0,1,0,0,0,0,2014-11-14,1,0,2014,11,4
384,17.7777777778,12.7777777778,7.77777777778,12.2222222222,9.44444444444,6.66666666667,93.0,78.0,63.0,76.6826,76.5556,76.4286,16.0934,16.0934,16.0934,12.87472,4.82802,13.0,0.0,2.0,300.0,0,0,1,0,0,2014-11-15,0,0,2014,11,5
267,18.3333333333,13.3333333333,8.33333333333,7.77777777778,0.0,-7.22222222222,93.0,56.0,18.0,76.8858,76.7842,76.6572,16.0934,16.0934,16.0934,24.1401,8.0467,28.0,0.0,4.0,54.0,0,0,1,0,0,2014-11-16,0,0,2014,11,6
1304,19.4444444444,13.8888888889,8.33333333333,5.55555555556,2.22222222222,-3.88888888889,77.0,50.0,22.0,76.835,76.6318,76.4794,16.0934,16.0934,16.0934,25.74944,9.65604,22.0,0.0,4.0,87.0,0,0,1,0,0,2014-11-17,1,0,2014,11,0
1322,16.6666666667,12.2222222222,7.77777777778,7.22222222222,5.0,2.22222222222,66.0,55.0,43.0,76.5556,76.454,76.327,16.0934,16.0934,14.48406,20.92142,8.0467,20.0,0.0,7.0,68.0,0,0,1,0,0,2014-11-18,1,0,2014,11,1
906,16.1111111111,13.8888888889,11.1111111111,13.8888888889,10.5555555556,5.0,93.0,75.0,57.0,76.5556,76.3524,76.2,16.0934,12.87472,3.21868,35.40548,9.65604,25.0,0.381,8.0,142.0,0,0,0,1,0,2014-11-19,1,0,2014,11,2
886,15.0,12.7777777778,10.5555555556,12.7777777778,11.6666666667,9.44444444444,100.0,93.0,86.0,76.5048,76.3524,76.1746,16.0934,8.0467,0.0,24.1401,6.43736,21.0,1.6764,7.0,98.0,0,1,0,0,0,2014-11-20,1,0,2014,11,3
1210,16.1111111111,13.3333333333,10.5555555556,12.2222222222,10.5555555556,8.88888888889,96.0,83.0,69.0,76.5556,76.4286,76.3016,16.0934,14.48406,9.65604,14.48406,6.43736,31.0,0.0,7.0,78.0,0,0,1,0,0,2014-11-21,1,0,2014,11,4
343,18.3333333333,15.0,11.6666666667,16.1111111111,12.2222222222,7.22222222222,93.0,80.0,66.0,76.835,76.5048,76.3524,16.0934,11.26538,1.60934,32.1868,16.0934,23.0,0.6604,6.0,213.0,0,0,0,1,0,2014-11-22,0,0,2014,11,5
235,16.6666666667,11.1111111111,5.55555555556,8.33333333333,6.11111111111,3.88888888889,83.0,66.0,48.0,77.089,76.962,76.835,16.0934,16.0934,16.0934,12.87472,3.21868,18.0,0.0,3.0,278.0,0,0,1,0,0,2014-11-23,0,0,2014,11,6
1285,16.6666666667,10.5555555556,4.44444444444,8.33333333333,5.0,2.22222222222,83.0,63.0,42.0,77.2668,77.1398,77.0128,16.0934,16.0934,16.0934,11.26538,3.21868,21.0,0.0,1.0,300.0,0,0,1,0,0,2014-11-24,1,0,2014,11,0
1183,22.7777777778,13.8888888889,5.0,11.1111111111,6.66666666667,3.33333333333,83.0,71.0,58.0,77.3938,77.216,77.0382,16.0934,16.0934,12.87472,20.92142,6.43736,15.0,0.0,1.0,147.0,0,0,1,0,0,2014-11-25,1,0,2014,11,1
758,18.3333333333,12.7777777778,7.22222222222,11.1111111111,7.77777777778,4.44444444444,86.0,73.0,60.0,77.0128,76.8604,76.708,16.0934,14.48406,9.65604,16.0934,4.82802,37.0,0.0,2.0,355.0,0,0,1,0,0,2014-11-26,1,0,2014,11,2
133,18.3333333333,12.2222222222,5.55555555556,10.5555555556,8.33333333333,5.55555555556,93.0,78.0,63.0,76.6826,76.5048,76.3524,14.48406,9.65604,0.0,19.31208,3.21868,28.0,0.0,3.0,337.0,1,0,0,0,0,2014-11-27,0,1,2014,11,3
277,16.6666666667,11.1111111111,5.55555555556,11.1111111111,9.44444444444,5.55555555556,100.0,84.0,67.0,76.3524,76.1492,75.8698,16.0934,9.65604,1.60934,20.92142,9.65604,17.0,0.0,5.0,161.0,0,1,0,0,0,2014-11-28,1,0,2014,11,4
281,17.7777777778,15.0,12.2222222222,12.7777777778,11.6666666667,9.44444444444,93.0,83.0,72.0,75.8698,75.7428,75.565,16.0934,16.0934,9.65604,22.53076,11.26538,18.0,0.2032,7.0,135.0,0,0,0,1,0,2014-11-29,0,0,2014,11,5
121,15.5555555556,13.3333333333,11.1111111111,14.4444444444,12.2222222222,10.5555555556,100.0,88.0,75.0,76.2762,75.8952,75.5396,16.0934,14.48406,6.43736,25.74944,6.43736,31.0,0.8128,7.0,84.0,0,0,0,1,0,2014-11-30,0,0,2014,11,6
1181,18.8888888889,15.5555555556,11.6666666667,13.8888888889,12.7777777778,11.1111111111,100.0,84.0,67.0,76.5048,76.3016,76.0984,16.0934,16.0934,11.26538,24.1401,6.43736,17.0,0.0,6.0,53.0,0,0,0,1,0,2014-12-01,1,0,2014,12,0
491,16.1111111111,14.4444444444,12.2222222222,13.3333333333,12.2222222222,11.1111111111,100.0,90.0,80.0,76.073,75.6158,75.4126,16.0934,12.87472,3.21868,33.79614,14.48406,25.0,2.9972,8.0,102.0,0,0,0,1,0,2014-12-02,1,0,2014,12,1
804,17.7777777778,16.1111111111,14.4444444444,15.0,13.8888888889,12.7777777778,93.0,86.0,78.0,75.9206,75.6412,75.4634,16.0934,11.26538,3.21868,56.3269,19.31208,41.0,3.6322,7.0,151.0,0,0,0,1,0,2014-12-03,1,0,2014,12,2
1125,18.3333333333,15.5555555556,12.7777777778,14.4444444444,13.3333333333,12.7777777778,100.0,87.0,73.0,76.2508,76.0476,75.8952,16.0934,12.87472,0.0,22.53076,8.0467,20.0,0.0254,6.0,160.0,0,1,0,0,0,2014-12-04,1,0,2014,12,3
980,19.4444444444,15.5555555556,11.6666666667,14.4444444444,13.3333333333,11.6666666667,100.0,87.0,73.0,76.4032,76.2762,76.1746,16.0934,14.48406,4.82802,37.01482,12.87472,28.0,0.254,7.0,139.0,0,0,0,1,0,2014-12-05,1,0,2014,12,4
419,18.8888888889,16.6666666667,13.8888888889,15.0,13.8888888889,12.7777777778,93.0,86.0,78.0,76.7842,76.6572,76.4286,16.0934,16.0934,11.26538,25.74944,9.65604,20.0,0.2794,7.0,129.0,0,1,0,0,0,2014-12-06,0,0,2014,12,5
296,17.7777777778,14.4444444444,11.1111111111,13.8888888889,12.2222222222,11.1111111111,100.0,86.0,72.0,76.7588,76.6572,76.5556,16.0934,12.87472,6.43736,19.31208,4.82802,21.0,0.0254,6.0,110.0,1,0,0,0,0,2014-12-07,0,0,2014,12,6
1363,20.0,15.5555555556,10.5555555556,13.3333333333,11.6666666667,10.0,96.0,80.0,63.0,76.6826,76.6064,76.5302,16.0934,16.0934,16.0934,14.48406,6.43736,12.0,0.0,6.0,65.0,0,0,1,0,0,2014-12-08,1,0,2014,12,0
1305,18.3333333333,15.0,11.6666666667,13.8888888889,12.2222222222,10.5555555556,93.0,83.0,73.0,76.7588,76.581,76.4032,16.0934,12.87472,6.43736,19.31208,3.21868,31.0,0.0,7.0,356.0,1,0,0,0,0,2014-12-09,1,0,2014,12,1
1279,17.7777777778,15.0,12.2222222222,13.3333333333,12.2222222222,11.6666666667,100.0,86.0,72.0,76.4032,76.0476,75.5142,16.0934,9.65604,0.0,51.49888,16.0934,39.0,0.0,8.0,119.0,0,1,0,0,0,2014-12-10,1,0,2014,12,2
107,17.7777777778,13.8888888889,10.0,13.8888888889,11.6666666667,8.88888888889,93.0,80.0,67.0,75.438,75.2602,74.9808,16.0934,9.65604,1.60934,57.93624,22.53076,45.0,7.9248,8.0,162.0,0,0,0,1,0,2014-12-11,1,0,2014,12,3
622,13.3333333333,11.6666666667,9.44444444444,10.5555555556,8.88888888889,7.77777777778,96.0,87.0,77.0,76.4286,75.8698,75.3872,16.0934,14.48406,6.43736,14.48406,4.82802,10.0,1.2192,7.0,105.0,0,0,0,1,0,2014-12-12,1,0,2014,12,4
368,13.8888888889,11.1111111111,7.77777777778,8.88888888889,7.77777777778,6.66666666667,100.0,86.0,72.0,76.8096,76.6572,76.4286,16.0934,16.0934,11.26538,12.87472,4.82802,25.0,0.0,4.0,63.0,0,0,1,0,0,2014-12-13,0,0,2014,12,5
264,16.1111111111,12.2222222222,8.33333333333,8.88888888889,7.22222222222,6.11111111111,89.0,72.0,55.0,76.581,76.3524,76.1746,16.0934,16.0934,11.26538,22.53076,9.65604,16.0,0.4826,7.0,94.0,0,0,0,1,0,2014-12-14,0,0,2014,12,6
644,13.3333333333,11.6666666667,9.44444444444,10.5555555556,8.88888888889,7.77777777778,93.0,85.0,77.0,76.1492,75.946,75.7936,16.0934,12.87472,3.21868,37.01482,22.53076,31.0,2.7686,8.0,125.0,0,0,0,1,0,2014-12-15,1,0,2014,12,0
770,16.1111111111,13.3333333333,10.0,11.1111111111,9.44444444444,7.77777777778,93.0,80.0,67.0,76.0984,75.9714,75.7682,16.0934,14.48406,3.21868,33.79614,17.70274,24.0,1.651,7.0,135.0,0,0,0,1,0,2014-12-16,1,0,2014,12,1
809,15.0,12.2222222222,9.44444444444,10.5555555556,9.44444444444,7.77777777778,93.0,83.0,72.0,76.4286,76.2762,76.073,16.0934,16.0934,9.65604,27.35878,12.87472,22.0,0.3302,7.0,127.0,0,0,0,1,0,2014-12-17,1,0,2014,12,2
1126,16.1111111111,13.3333333333,10.5555555556,10.5555555556,9.44444444444,8.88888888889,89.0,81.0,72.0,76.708,76.5302,76.3778,16.0934,16.0934,12.87472,20.92142,9.65604,15.0,0.0,7.0,119.0,0,0,0,1,0,2014-12-18,1,0,2014,12,3
532,13.8888888889,13.3333333333,12.2222222222,12.2222222222,11.1111111111,10.0,93.0,85.0,77.0,76.6318,76.5556,76.4794,16.0934,12.87472,1.60934,37.01482,19.31208,30.0,0.635,8.0,144.0,0,0,0,1,0,2014-12-19,1,0,2014,12,4
305,15.5555555556,13.8888888889,12.2222222222,13.3333333333,12.2222222222,11.1111111111,100.0,89.0,78.0,76.8604,76.6826,76.5302,16.0934,11.26538,3.21868,20.92142,6.43736,16.0,0.0,7.0,160.0,0,0,0,1,0,2014-12-20,0,0,2014,12,5
